id,source,target,relation,confidence,region,notes,source_name,source_url,source_date,evidence_note,evidence_status,telemetry_edge,verified_edge,provenance_id,provenance_parent,citation_required,last_validated_date,verification_level,verification_status
e6_8,europe_bmw_group__xborder_gateway,hub_europe__crossborder_exchange,TRANSFERS DATA,soft,europe,Cross-border transfer via regional exchange hub (modelled),Modelled (industry pattern),,2/03/2026,Illustrative; validate per jurisdiction,ASSUMED,1,0,e_f77cbc8220,,1,,1,ASSUMED
e6_9,hub_europe__crossborder_exchange,hub_global__partner_data_exchange,TRANSFERS DATA,soft,europe,Downstream partner exchange distribution (modelled),Modelled (industry pattern),,2/03/2026,Illustrative; validate per programme,ASSUMED,1,0,e_0ac6eb2432,,1,,1,ASSUMED
e6_10,europe_stellantis__lake,europe_stellantis__xborder_gateway,EXPOSES DATA,soft,europe,Data export staging for cross-border transfers (modelled),Modelled (industry pattern),,2/03/2026,Illustrative; validate per programme,ASSUMED,1,0,e_d434aaa3e1,,1,,1,ASSUMED
e6_11,europe_stellantis__xborder_gateway,hub_europe__crossborder_exchange,TRANSFERS DATA,soft,europe,Cross-border transfer via regional exchange hub (modelled),Modelled (industry pattern),,2/03/2026,Illustrative; validate per jurisdiction,ASSUMED,1,0,e_8750c8120e,,1,,1,ASSUMED
e6_12,hub_europe__crossborder_exchange,hub_global__partner_data_exchange,TRANSFERS DATA,soft,europe,Downstream partner exchange distribution (modelled),Modelled (industry pattern),,2/03/2026,Illustrative; validate per programme,ASSUMED,1,0,e_06044ee0b0,,1,,1,ASSUMED
e6_13,europe_renault_group__lake,europe_renault_group__xborder_gateway,EXPOSES DATA,soft,europe,Data export staging for cross-border transfers (modelled),Modelled (industry pattern),,2/03/2026,Illustrative; validate per programme,ASSUMED,1,0,e_7ffa991512,,1,,1,ASSUMED
e6_14,europe_renault_group__xborder_gateway,hub_europe__crossborder_exchange,TRANSFERS DATA,soft,europe,Cross-border transfer via regional exchange hub (modelled),Modelled (industry pattern),,2/03/2026,Illustrative; validate per jurisdiction,ASSUMED,1,0,e_41764fdd07,,1,,1,ASSUMED
e6_15,hub_europe__crossborder_exchange,hub_global__partner_data_exchange,TRANSFERS DATA,soft,europe,Downstream partner exchange distribution (modelled),Modelled (industry pattern),,2/03/2026,Illustrative; validate per programme,ASSUMED,1,0,e_de5eecc83f,,1,,1,ASSUMED
e6_16,europe_volvo_cars__lake,europe_volvo_cars__xborder_gateway,EXPOSES DATA,soft,europe,Data export staging for cross-border transfers (modelled),Modelled (industry pattern),,2/03/2026,Illustrative; validate per programme,ASSUMED,1,0,e_3b4cf90545,,1,,1,ASSUMED
e6_17,europe_volvo_cars__xborder_gateway,hub_europe__crossborder_exchange,TRANSFERS DATA,soft,europe,Cross-border transfer via regional exchange hub (modelled),Modelled (industry pattern),,2/03/2026,Illustrative; validate per jurisdiction,ASSUMED,1,0,e_ab6bafb6e4,,1,,1,ASSUMED
e6_18,hub_europe__crossborder_exchange,hub_global__partner_data_exchange,TRANSFERS DATA,soft,europe,Downstream partner exchange distribution (modelled),Modelled (industry pattern),,2/03/2026,Illustrative; validate per programme,ASSUMED,1,0,e_270e2c3cbc,,1,,1,ASSUMED
e6_19,europe_jaguar_land_rover__lake,europe_jaguar_land_rover__xborder_gateway,EXPOSES DATA,soft,europe,Data export staging for cross-border transfers (modelled),Modelled (industry pattern),,2/03/2026,Illustrative; validate per programme,ASSUMED,1,0,e_d147e30f61,,1,,1,ASSUMED
e6_20,europe_jaguar_land_rover__xborder_gateway,hub_europe__crossborder_exchange,TRANSFERS DATA,soft,europe,Cross-border transfer via regional exchange hub (modelled),Modelled (industry pattern),,2/03/2026,Illustrative; validate per jurisdiction,ASSUMED,1,0,e_ea1ea6fdbf,,1,,1,ASSUMED
e6_21,hub_europe__crossborder_exchange,hub_global__partner_data_exchange,TRANSFERS DATA,soft,europe,Downstream partner exchange distribution (modelled),Modelled (industry pattern),,2/03/2026,Illustrative; validate per programme,ASSUMED,1,0,e_9e728f89ea,,1,,1,ASSUMED
e6_22,china_saic_motor__lake,china_saic_motor__xborder_gateway,EXPOSES DATA,soft,china,Data export staging for cross-border transfers (modelled),Modelled (industry pattern),,2/03/2026,Illustrative; validate per programme,ASSUMED,1,0,e_66b7828fed,,1,,1,ASSUMED
e6_23,china_saic_motor__xborder_gateway,hub_china__crossborder_exchange,TRANSFERS DATA,soft,china,Cross-border transfer via regional exchange hub (modelled),Modelled (industry pattern),,2/03/2026,Illustrative; validate per jurisdiction,ASSUMED,1,0,e_36b42cc4bf,,1,,1,ASSUMED
e6_24,hub_china__crossborder_exchange,hub_global__partner_data_exchange,TRANSFERS DATA,soft,china,Downstream partner exchange distribution (modelled),Modelled (industry pattern),,2/03/2026,Illustrative; validate per programme,ASSUMED,1,0,e_7bffe694e2,,1,,1,ASSUMED
e6_25,china_geely_holding_group__lake,china_geely_holding_group__xborder_gateway,EXPOSES DATA,soft,china,Data export staging for cross-border transfers (modelled),Modelled (industry pattern),,2/03/2026,Illustrative; validate per programme,ASSUMED,1,0,e_022560eec0,,1,,1,ASSUMED
e6_26,china_geely_holding_group__xborder_gateway,hub_china__crossborder_exchange,TRANSFERS DATA,soft,china,Cross-border transfer via regional exchange hub (modelled),Modelled (industry pattern),,2/03/2026,Illustrative; validate per jurisdiction,ASSUMED,1,0,e_3fe27d23fb,,1,,1,ASSUMED
e6_27,hub_china__crossborder_exchange,hub_global__partner_data_exchange,TRANSFERS DATA,soft,china,Downstream partner exchange distribution (modelled),Modelled (industry pattern),,2/03/2026,Illustrative; validate per programme,ASSUMED,1,0,e_9e8882cc1a,,1,,1,ASSUMED
e6_28,china_byd__lake,china_byd__xborder_gateway,EXPOSES DATA,soft,china,Data export staging for cross-border transfers (modelled),Modelled (industry pattern),,2/03/2026,Illustrative; validate per programme,ASSUMED,1,0,e_9a0d722d92,,1,,1,ASSUMED
e6_29,china_byd__xborder_gateway,hub_china__crossborder_exchange,TRANSFERS DATA,soft,china,Cross-border transfer via regional exchange hub (modelled),Modelled (industry pattern),,2/03/2026,Illustrative; validate per jurisdiction,ASSUMED,1,0,e_f5a6ece711,,1,,1,ASSUMED
e6_30,hub_china__crossborder_exchange,hub_global__partner_data_exchange,TRANSFERS DATA,soft,china,Downstream partner exchange distribution (modelled),Modelled (industry pattern),,2/03/2026,Illustrative; validate per programme,ASSUMED,1,0,e_36617b313c,,1,,1,ASSUMED
e6_31,china_changan_automobile__lake,china_changan_automobile__xborder_gateway,EXPOSES DATA,soft,china,Data export staging for cross-border transfers (modelled),Modelled (industry pattern),,2/03/2026,Illustrative; validate per programme,ASSUMED,1,0,e_c77ff4f362,,1,,1,ASSUMED
e6_32,china_changan_automobile__xborder_gateway,hub_china__crossborder_exchange,TRANSFERS DATA,soft,china,Cross-border transfer via regional exchange hub (modelled),Modelled (industry pattern),,2/03/2026,Illustrative; validate per jurisdiction,ASSUMED,1,0,e_4b3f43d20d,,1,,1,ASSUMED
e6_33,hub_china__crossborder_exchange,hub_global__partner_data_exchange,TRANSFERS DATA,soft,china,Downstream partner exchange distribution (modelled),Modelled (industry pattern),,2/03/2026,Illustrative; validate per programme,ASSUMED,1,0,e_86f2037c33,,1,,1,ASSUMED
e6_34,china_great_wall_motor__lake,china_great_wall_motor__xborder_gateway,EXPOSES DATA,soft,china,Data export staging for cross-border transfers (modelled),Modelled (industry pattern),,2/03/2026,Illustrative; validate per programme,ASSUMED,1,0,e_e4df4cd454,,1,,1,ASSUMED
e6_35,china_great_wall_motor__xborder_gateway,hub_china__crossborder_exchange,TRANSFERS DATA,soft,china,Cross-border transfer via regional exchange hub (modelled),Modelled (industry pattern),,2/03/2026,Illustrative; validate per jurisdiction,ASSUMED,1,0,e_d1a7090d33,,1,,1,ASSUMED
e6_36,hub_china__crossborder_exchange,hub_global__partner_data_exchange,TRANSFERS DATA,soft,china,Downstream partner exchange distribution (modelled),Modelled (industry pattern),,2/03/2026,Illustrative; validate per programme,ASSUMED,1,0,e_a92ac6a131,,1,,1,ASSUMED
e6_37,china_nio__lake,china_nio__xborder_gateway,EXPOSES DATA,soft,china,Data export staging for cross-border transfers (modelled),Modelled (industry pattern),,2/03/2026,Illustrative; validate per programme,ASSUMED,1,0,e_270d0b0b20,,1,,1,ASSUMED
e6_38,china_nio__xborder_gateway,hub_china__crossborder_exchange,TRANSFERS DATA,soft,china,Cross-border transfer via regional exchange hub (modelled),Modelled (industry pattern),,2/03/2026,Illustrative; validate per jurisdiction,ASSUMED,1,0,e_4e8e8b596e,,1,,1,ASSUMED
e6_39,hub_china__crossborder_exchange,hub_global__partner_data_exchange,TRANSFERS DATA,soft,china,Downstream partner exchange distribution (modelled),Modelled (industry pattern),,2/03/2026,Illustrative; validate per programme,ASSUMED,1,0,e_26fffb91d8,,1,,1,ASSUMED
e6_40,china_xpeng__lake,china_xpeng__xborder_gateway,EXPOSES DATA,soft,china,Data export staging for cross-border transfers (modelled),Modelled (industry pattern),,2/03/2026,Illustrative; validate per programme,ASSUMED,1,0,e_eda63169e0,,1,,1,ASSUMED
e6_41,china_xpeng__xborder_gateway,hub_china__crossborder_exchange,TRANSFERS DATA,soft,china,Cross-border transfer via regional exchange hub (modelled),Modelled (industry pattern),,2/03/2026,Illustrative; validate per jurisdiction,ASSUMED,1,0,e_810353ed9a,,1,,1,ASSUMED
e6_42,hub_china__crossborder_exchange,hub_global__partner_data_exchange,TRANSFERS DATA,soft,china,Downstream partner exchange distribution (modelled),Modelled (industry pattern),,2/03/2026,Illustrative; validate per programme,ASSUMED,1,0,e_4b46406ee0,,1,,1,ASSUMED
e6_43,china_li_auto__lake,china_li_auto__xborder_gateway,EXPOSES DATA,soft,china,Data export staging for cross-border transfers (modelled),Modelled (industry pattern),,2/03/2026,Illustrative; validate per programme,ASSUMED,1,0,e_94da3c6730,,1,,1,ASSUMED
e6_44,china_li_auto__xborder_gateway,hub_china__crossborder_exchange,TRANSFERS DATA,soft,china,Cross-border transfer via regional exchange hub (modelled),Modelled (industry pattern),,2/03/2026,Illustrative; validate per jurisdiction,ASSUMED,1,0,e_2e4167ac50,,1,,1,ASSUMED
e6_45,hub_china__crossborder_exchange,hub_global__partner_data_exchange,TRANSFERS DATA,soft,china,Downstream partner exchange distribution (modelled),Modelled (industry pattern),,2/03/2026,Illustrative; validate per programme,ASSUMED,1,0,e_a938b0a487,,1,,1,ASSUMED
e6_46,china_chery_automobile__lake,china_chery_automobile__xborder_gateway,EXPOSES DATA,soft,china,Data export staging for cross-border transfers (modelled),Modelled (industry pattern),,2/03/2026,Illustrative; validate per programme,ASSUMED,1,0,e_95ec57d455,,1,,1,ASSUMED
e6_47,china_chery_automobile__xborder_gateway,hub_china__crossborder_exchange,TRANSFERS DATA,soft,china,Cross-border transfer via regional exchange hub (modelled),Modelled (industry pattern),,2/03/2026,Illustrative; validate per jurisdiction,ASSUMED,1,0,e_cbb72ba7f4,,1,,1,ASSUMED
e6_48,hub_china__crossborder_exchange,hub_global__partner_data_exchange,TRANSFERS DATA,soft,china,Downstream partner exchange distribution (modelled),Modelled (industry pattern),,2/03/2026,Illustrative; validate per programme,ASSUMED,1,0,e_b971e60a33,,1,,1,ASSUMED
e6_49,china_faw_group__lake,china_faw_group__xborder_gateway,EXPOSES DATA,soft,china,Data export staging for cross-border transfers (modelled),Modelled (industry pattern),,2/03/2026,Illustrative; validate per programme,ASSUMED,1,0,e_40957996ef,,1,,1,ASSUMED
e6_50,china_faw_group__xborder_gateway,hub_china__crossborder_exchange,TRANSFERS DATA,soft,china,Cross-border transfer via regional exchange hub (modelled),Modelled (industry pattern),,2/03/2026,Illustrative; validate per jurisdiction,ASSUMED,1,0,e_2621fa572b,,1,,1,ASSUMED
e6_51,hub_china__crossborder_exchange,hub_global__partner_data_exchange,TRANSFERS DATA,soft,china,Downstream partner exchange distribution (modelled),Modelled (industry pattern),,2/03/2026,Illustrative; validate per programme,ASSUMED,1,0,e_4d22f6c730,,1,,1,ASSUMED
e6_52,china_dongfeng_motor__lake,china_dongfeng_motor__xborder_gateway,EXPOSES DATA,soft,china,Data export staging for cross-border transfers (modelled),Modelled (industry pattern),,2/03/2026,Illustrative; validate per programme,ASSUMED,1,0,e_35138fa49e,,1,,1,ASSUMED
e6_53,china_dongfeng_motor__xborder_gateway,hub_china__crossborder_exchange,TRANSFERS DATA,soft,china,Cross-border transfer via regional exchange hub (modelled),Modelled (industry pattern),,2/03/2026,Illustrative; validate per jurisdiction,ASSUMED,1,0,e_dda60f5f78,,1,,1,ASSUMED
e6_54,hub_china__crossborder_exchange,hub_global__partner_data_exchange,TRANSFERS DATA,soft,china,Downstream partner exchange distribution (modelled),Modelled (industry pattern),,2/03/2026,Illustrative; validate per programme,ASSUMED,1,0,e_9a3cfaf528,,1,,1,ASSUMED
e6_55,us_general_motors__lake,us_general_motors__xborder_gateway,EXPOSES DATA,soft,us,Data export staging for cross-border transfers (modelled),Modelled (industry pattern),,2/03/2026,Illustrative; validate per programme,ASSUMED,1,0,e_18f49bd292,,1,,1,ASSUMED
e6_56,us_general_motors__xborder_gateway,hub_us__crossborder_exchange,TRANSFERS DATA,soft,us,Cross-border transfer via regional exchange hub (modelled),Modelled (industry pattern),,2/03/2026,Illustrative; validate per jurisdiction,ASSUMED,1,0,e_91471923cf,,1,,1,ASSUMED
e6_57,hub_us__crossborder_exchange,hub_global__partner_data_exchange,TRANSFERS DATA,soft,us,Downstream partner exchange distribution (modelled),Modelled (industry pattern),,2/03/2026,Illustrative; validate per programme,ASSUMED,1,0,e_f84f3f1476,,1,,1,ASSUMED
e6_58,us_ford_motor_company__lake,us_ford_motor_company__xborder_gateway,EXPOSES DATA,soft,us,Data export staging for cross-border transfers (modelled),Modelled (industry pattern),,2/03/2026,Illustrative; validate per programme,ASSUMED,1,0,e_4cd81d39c0,,1,,1,ASSUMED
e6_59,us_ford_motor_company__xborder_gateway,hub_us__crossborder_exchange,TRANSFERS DATA,soft,us,Cross-border transfer via regional exchange hub (modelled),Modelled (industry pattern),,2/03/2026,Illustrative; validate per jurisdiction,ASSUMED,1,0,e_4582f143b8,,1,,1,ASSUMED
e6_60,hub_us__crossborder_exchange,hub_global__partner_data_exchange,TRANSFERS DATA,soft,us,Downstream partner exchange distribution (modelled),Modelled (industry pattern),,2/03/2026,Illustrative; validate per programme,ASSUMED,1,0,e_0bedcb05bc,,1,,1,ASSUMED
e6_61,us_tesla__lake,us_tesla__xborder_gateway,EXPOSES DATA,soft,us,Data export staging for cross-border transfers (modelled),Modelled (industry pattern),,2/03/2026,Illustrative; validate per programme,ASSUMED,1,0,e_f024f1fc35,,1,,1,ASSUMED
e6_62,us_tesla__xborder_gateway,hub_us__crossborder_exchange,TRANSFERS DATA,soft,us,Cross-border transfer via regional exchange hub (modelled),Modelled (industry pattern),,2/03/2026,Illustrative; validate per jurisdiction,ASSUMED,1,0,e_c5c94b617f,,1,,1,ASSUMED
e6_63,hub_us__crossborder_exchange,hub_global__partner_data_exchange,TRANSFERS DATA,soft,us,Downstream partner exchange distribution (modelled),Modelled (industry pattern),,2/03/2026,Illustrative; validate per programme,ASSUMED,1,0,e_bee3fd377c,,1,,1,ASSUMED
e6_64,us_rivian__lake,us_rivian__xborder_gateway,EXPOSES DATA,soft,us,Data export staging for cross-border transfers (modelled),Modelled (industry pattern),,2/03/2026,Illustrative; validate per programme,ASSUMED,1,0,e_4c6facab38,,1,,1,ASSUMED
e6_65,us_rivian__xborder_gateway,hub_us__crossborder_exchange,TRANSFERS DATA,soft,us,Cross-border transfer via regional exchange hub (modelled),Modelled (industry pattern),,2/03/2026,Illustrative; validate per jurisdiction,ASSUMED,1,0,e_76d6535da9,,1,,1,ASSUMED
e6_66,hub_us__crossborder_exchange,hub_global__partner_data_exchange,TRANSFERS DATA,soft,us,Downstream partner exchange distribution (modelled),Modelled (industry pattern),,2/03/2026,Illustrative; validate per programme,ASSUMED,1,0,e_480f6eb449,,1,,1,ASSUMED
e6_67,us_lucid_motors__lake,us_lucid_motors__xborder_gateway,EXPOSES DATA,soft,us,Data export staging for cross-border transfers (modelled),Modelled (industry pattern),,2/03/2026,Illustrative; validate per programme,ASSUMED,1,0,e_5612d5420f,,1,,1,ASSUMED
e6_68,us_lucid_motors__xborder_gateway,hub_us__crossborder_exchange,TRANSFERS DATA,soft,us,Cross-border transfer via regional exchange hub (modelled),Modelled (industry pattern),,2/03/2026,Illustrative; validate per jurisdiction,ASSUMED,1,0,e_97f7204b0e,,1,,1,ASSUMED
e6_69,hub_us__crossborder_exchange,hub_global__partner_data_exchange,TRANSFERS DATA,soft,us,Downstream partner exchange distribution (modelled),Modelled (industry pattern),,2/03/2026,Illustrative; validate per programme,ASSUMED,1,0,e_e4f5dd33cf,,1,,1,ASSUMED
e6_70,korea_hyundai_motor_group__lake,korea_hyundai_motor_group__xborder_gateway,EXPOSES DATA,soft,korea,Data export staging for cross-border transfers (modelled),Modelled (industry pattern),,2/03/2026,Illustrative; validate per programme,ASSUMED,1,0,e_007876b4a7,,1,,1,ASSUMED
e6_71,korea_hyundai_motor_group__xborder_gateway,hub_korea__crossborder_exchange,TRANSFERS DATA,soft,korea,Cross-border transfer via regional exchange hub (modelled),Modelled (industry pattern),,2/03/2026,Illustrative; validate per jurisdiction,ASSUMED,1,0,e_3c5cebcccb,,1,,1,ASSUMED
e6_72,hub_korea__crossborder_exchange,hub_global__partner_data_exchange,TRANSFERS DATA,soft,korea,Downstream partner exchange distribution (modelled),Modelled (industry pattern),,2/03/2026,Illustrative; validate per programme,ASSUMED,1,0,e_ce5cd7ecf7,,1,,1,ASSUMED
e6_73,japan_toyota_motor_corporation__lake,japan_toyota_motor_corporation__xborder_gateway,EXPOSES DATA,soft,japan,Data export staging for cross-border transfers (modelled),Modelled (industry pattern),,2/03/2026,Illustrative; validate per programme,ASSUMED,1,0,e_7504e1cefd,,1,,1,ASSUMED
e6_74,japan_toyota_motor_corporation__xborder_gateway,hub_japan__crossborder_exchange,TRANSFERS DATA,soft,japan,Cross-border transfer via regional exchange hub (modelled),Modelled (industry pattern),,2/03/2026,Illustrative; validate per jurisdiction,ASSUMED,1,0,e_19c7e19dc9,,1,,1,ASSUMED
e6_75,hub_japan__crossborder_exchange,hub_global__partner_data_exchange,TRANSFERS DATA,soft,japan,Downstream partner exchange distribution (modelled),Modelled (industry pattern),,2/03/2026,Illustrative; validate per programme,ASSUMED,1,0,e_9ab6bd781c,,1,,1,ASSUMED
e6_76,japan_honda_motor_co_ltd__lake,japan_honda_motor_co_ltd__xborder_gateway,EXPOSES DATA,soft,japan,Data export staging for cross-border transfers (modelled),Modelled (industry pattern),,2/03/2026,Illustrative; validate per programme,ASSUMED,1,0,e_63e52d35cf,,1,,1,ASSUMED
e6_77,japan_honda_motor_co_ltd__xborder_gateway,hub_japan__crossborder_exchange,TRANSFERS DATA,soft,japan,Cross-border transfer via regional exchange hub (modelled),Modelled (industry pattern),,2/03/2026,Illustrative; validate per jurisdiction,ASSUMED,1,0,e_d1e733752a,,1,,1,ASSUMED
e6_78,hub_japan__crossborder_exchange,hub_global__partner_data_exchange,TRANSFERS DATA,soft,japan,Downstream partner exchange distribution (modelled),Modelled (industry pattern),,2/03/2026,Illustrative; validate per programme,ASSUMED,1,0,e_0b610e7557,,1,,1,ASSUMED
e6_79,japan_nissan_motor_co_ltd__lake,japan_nissan_motor_co_ltd__xborder_gateway,EXPOSES DATA,soft,japan,Data export staging for cross-border transfers (modelled),Modelled (industry pattern),,2/03/2026,Illustrative; validate per programme,ASSUMED,1,0,e_3b640c869e,,1,,1,ASSUMED
e6_80,japan_nissan_motor_co_ltd__xborder_gateway,hub_japan__crossborder_exchange,TRANSFERS DATA,soft,japan,Cross-border transfer via regional exchange hub (modelled),Modelled (industry pattern),,2/03/2026,Illustrative; validate per jurisdiction,ASSUMED,1,0,e_6968057c35,,1,,1,ASSUMED
e6_81,hub_japan__crossborder_exchange,hub_global__partner_data_exchange,TRANSFERS DATA,soft,japan,Downstream partner exchange distribution (modelled),Modelled (industry pattern),,2/03/2026,Illustrative; validate per programme,ASSUMED,1,0,e_4cabeb0abf,,1,,1,ASSUMED
e6_82,japan_mazda_motor_corporation__lake,japan_mazda_motor_corporation__xborder_gateway,EXPOSES DATA,soft,japan,Data export staging for cross-border transfers (modelled),Modelled (industry pattern),,2/03/2026,Illustrative; validate per programme,ASSUMED,1,0,e_69c1757d87,,1,,1,ASSUMED
e6_83,japan_mazda_motor_corporation__xborder_gateway,hub_japan__crossborder_exchange,TRANSFERS DATA,soft,japan,Cross-border transfer via regional exchange hub (modelled),Modelled (industry pattern),,2/03/2026,Illustrative; validate per jurisdiction,ASSUMED,1,0,e_9e759698c5,,1,,1,ASSUMED
